7772
NON DEL DUP INV
0.01175 0.003 0.98525 0.0 
0.9435 0.018 0.0385 0.0 
0.8549722222222222 0.032 0.11302777777777778 0.0 
0.9256666666666666 0.061 0.013333333333333334 0.0 
0.6786785714285716 0.089 0.21932142857142864 0.013 
0.04525 0.014 0.94075 0.0 
0.026 0.002 0.972 0.0 
0.97475 0.024 0.00125 0.0 
0.9483666666666666 0.006 0.04563333333333333 0.0 
0.0015 0.0 0.9985 0.0 
0.066 0.027 0.906 0.001 
0.189 0.191 0.62 0.0 
0.8589166666666666 0.09 0.050083333333333334 0.001 
0.06 0.9365 0.0035 0.0 
0.5755833333333333 0.333 0.07041666666666666 0.021 
0.9570000000000001 0.025 0.005 0.013 
0.7741999999999999 0.192 0.009800000000000001 0.024 
0.5976666666666667 0.379 0.02333333333333333 0.0 
0.1908416666666667 0.006 0.8031583333333333 0.0 
0.7712 0.202 0.026799999999999997 0.0 
0.8436666666666667 0.154 0.0023333333333333335 0.0 
0.979 0.021 0.0 0.0 
0.41603333333333337 0.554 0.025966666666666666 0.004 
0.6865444444444445 0.291 0.019455555555555556 0.003 
0.8983333333333333 0.092 0.009666666666666665 0.0 
0.3314166666666667 0.659 0.009583333333333334 0.0 
0.341 0.001 0.646 0.012 
0.937 0.063 0.0 0.0 
0.996 0.004 0.0 0.0 
0.7030714285714286 0.063 0.23392857142857143 0.0 
0.931 0.069 0.0 0.0 
0.551 0.449 0.0 0.0 
0.8088500000000001 0.186 0.00515 0.0 
0.946 0.054 0.0 0.0 
0.991 0.009 0.0 0.0 
0.91 0.089 0.001 0.0 
0.7975 0.187 0.0135 0.002 
0.94675 0.046 0.00725 0.0 
0.7201666666666667 0.265 0.012833333333333334 0.002 
0.4877333333333333 0.452 0.05726666666666666 0.003 
0.5768166666666665 0.37 0.040183333333333335 0.013 
0.621995238095238 0.323 0.04100476190476191 0.014 
0.9535 0.042 0.0025 0.002 
0.978 0.022 0.0 0.0 
0.8995 0.1 0.0005 0.0 
0.5891499999999998 0.264 0.14485 0.002 
0.934 0.065 0.0 0.001 
0.319 0.6631 0.0149 0.003 
0.5350000000000001 0.437 0.027 0.001 
0.5926761904761905 0.387 0.020323809523809522 0.0 
0.26 0.74 0.0 0.0 
0.5995 0.391 0.0095 0.0 
0.9485 0.051 0.0005 0.0 
0.05075 0.949 0.00025 0.0 
1.0 0.0 0.0 0.0 
0.9328833333333334 0.052 0.015116666666666664 0.0 
0.82435 0.142 0.032650000000000005 0.001 
0.027 0.973 0.0 0.0 
0.8123333333333334 0.179 0.008666666666666666 0.0 
0.974 0.026 0.0 0.0 
0.8086166666666668 0.158 0.03138333333333333 0.002 
0.002 0.998 0.0 0.0 
0.3913166666666666 0.595 0.013683333333333332 0.0 
0.8433666666666668 0.105 0.042633333333333336 0.009 
0.587547619047619 0.398 0.009452380952380952 0.005 
0.756 0.243 0.001 0.0 
0.927745238095238 0.058 0.014254761904761905 0.0 
0.9175 0.082 0.0005 0.0 
0.972 0.028 0.0 0.0 
0.2620833333333334 0.723 0.014916666666666667 0.0 
0.6719547619047618 0.262 0.06604523809523809 0.0 
0.8284999999999999 0.152 0.019499999999999997 0.0 
0.9493833333333334 0.01 0.04061666666666667 0.0 
0.643697619047619 0.15 0.20630238095238096 0.0 
0.9659666666666668 0.032 0.002033333333333333 0.0 
0.9941666666666666 0.003 0.0028333333333333335 0.0 
0.988 0.012 0.0 0.0 
0.7687761904761903 0.088 0.1432238095238095 0.0 
0.952 0.048 0.0 0.0 
0.8382130952380951 0.104 0.057786904761904775 0.0 
0.6969166666666667 0.275 0.028083333333333335 0.0 
0.3983333333333333 0.593 0.008666666666666666 0.0 
0.9885 0.01 0.0015 0.0 
0.8826666666666667 0.113 0.004333333333333334 0.0 
0.886 0.111 0.003 0.0 
0.998 0.002 0.0 0.0 
0.101 0.899 0.0 0.0 
0.2824 0.7055 0.0101 0.002 
0.72275 0.243 0.03125 0.003 
0.6035833333333332 0.327 0.04741666666666667 0.022 
0.6667833333333332 0.233 0.07521666666666667 0.025 
0.6705777777777776 0.267 0.04942222222222222 0.013 
0.999 0.001 0.0 0.0 
0.7444000000000001 0.114 0.14160000000000003 0.0 
0.9323333333333333 0.067 0.0006666666666666666 0.0 
0.993 0.006 0.001 0.0 
0.877 0.121 0.002 0.0 
0.9966666666666666 0.003 0.0003333333333333333 0.0 
0.888 0.102 0.01 0.0 
0.92 0.08 0.0 0.0 
0.9679166666666666 0.027 0.005083333333333333 0.0 
0.8646666666666666 0.125 0.010333333333333333 0.0 
0.7738333333333334 0.214 0.012166666666666666 0.0 
0.18196746031746028 0.0 0.8180325396825397 0.0 
0.8465 0.146 0.0075 0.0 
0.4505 0.54 0.009499999999999998 0.0 
0.28025 0.065 0.65475 0.0 
0.982 0.018 0.0 0.0 
0.026 0.974 0.0 0.0 
0.94 0.06 0.0 0.0 
0.1645 0.835 0.0005 0.0 
0.999 0.001 0.0 0.0 
0.7855166666666665 0.191 0.023483333333333332 0.0 
0.7924166666666667 0.187 0.006583333333333333 0.014 
0.918 0.081 0.001 0.0 
0.8384499999999998 0.13 0.021549999999999996 0.01 
0.063 0.912 0.025 0.0 
0.8471666666666666 0.147 0.005833333333333333 0.0 
0.49739999999999995 0.495 0.0056 0.002 
0.98 0.018 0.001 0.001 
0.6973999999999999 0.204 0.0986 0.0 
0.9891666666666666 0.003 0.007833333333333333 0.0 
0.9201666666666667 0.065 0.014833333333333334 0.0 
0.95575 0.037 0.00725 0.0 
0.931 0.066 0.003 0.0 
0.998 0.002 0.0 0.0 
0.916 0.08 0.004 0.0 
0.977 0.023 0.0 0.0 
0.967 0.033 0.0 0.0 
0.991 0.009 0.0 0.0 
0.5629928571428569 0.052 0.38500714285714305 0.0 
0.33033333333333337 0.636 0.02366666666666667 0.01 
0.737 0.238 0.023999999999999997 0.001 
0.9915 0.007 0.0005 0.001 
0.942 0.053 0.005 0.0 
0.981 0.015 0.004 0.0 
0.9862666666666667 0.007 0.006733333333333333 0.0 
0.30491666666666667 0.024 0.6700833333333334 0.001 
0.9032 0.093 0.0038 0.0 
0.81 0.19 0.0 0.0 
0.4677166666666665 0.47 0.06228333333333333 0.0 
0.8756 0.031 0.09339999999999998 0.0 
0.8512452380952381 0.09 0.05475476190476189 0.004 
0.9265 0.072 0.0015 0.0 
0.911 0.088 0.001 0.0 
0.02 0.98 0.0 0.0 
0.23516666666666666 0.755 0.008833333333333332 0.001 
0.6646666666666667 0.331 0.004333333333333334 0.0 
0.2598833333333333 0.6946833333333334 0.040433333333333335 0.005 
0.763535714285714 0.051 0.18546428571428578 0.0 
0.095 0.9 0.005 0.0 
0.951 0.049 0.0 0.0 
0.645 0.355 0.0 0.0 
1.0 0.0 0.0 0.0 
0.9122333333333333 0.056 0.0037666666666666664 0.028 
0.5049166666666667 0.47 0.02408333333333333 0.001 
0.9835 0.014 0.0025 0.0 
0.9575 0.039 0.0015 0.002 
0.6710833333333334 0.295 0.033916666666666664 0.0 
0.979 0.02 0.001 0.0 
0.2555 0.104 0.6385 0.002 
0.927 0.073 0.0 0.0 
0.748797619047619 0.193 0.05520238095238095 0.003 
0.51825 0.44 0.03875 0.003 
0.054 0.945 0.001 0.0 
0.7556666666666666 0.241 0.003333333333333333 0.0 
0.931 0.067 0.002 0.0 
0.89615 0.097 0.006849999999999999 0.0 
0.4058333333333333 0.5855 0.006666666666666666 0.002 
0.246 0.072 0.676 0.006 
0.7326333333333332 0.079 0.16036666666666669 0.028 
0.9566666666666668 0.043 0.0003333333333333333 0.0 
0.9884285714285714 0.011 0.0005714285714285714 0.0 
0.869 0.131 0.0 0.0 
0.992 0.006 0.002 0.0 
0.9816666666666667 0.012 0.006333333333333333 0.0 
0.982 0.018 0.0 0.0 
0.8076166666666666 0.17 0.01938333333333333 0.003 
0.6593333333333333 0.3343333333333333 0.006333333333333334 0.0 
0.9191833333333332 0.067 0.013816666666666668 0.0 
0.8973666666666668 0.093 0.008633333333333333 0.001 
0.8990833333333333 0.073 0.02291666666666667 0.005 
0.7842380952380952 0.179 0.03476190476190476 0.002 
0.5652500000000001 0.418 0.01675 0.0 
0.9966666666666667 0.001 0.0003333333333333333 0.002 
0.20826666666666666 0.082 0.7087333333333332 0.001 
0.7656333333333333 0.162 0.07236666666666666 0.0 
0.963 0.036 0.001 0.0 
0.934 0.065 0.001 0.0 
0.9243333333333333 0.075 0.0006666666666666666 0.0 
0.56905 0.422 0.0069500000000000004 0.002 
0.23708333333333334 0.761 0.0019166666666666666 0.0 
0.7400380952380952 0.188 0.06396190476190478 0.008 
0.999 0.001 0.0 0.0 
0.997 0.003 0.0 0.0 
0.8565666666666666 0.131 0.009433333333333334 0.003 
0.6930833333333332 0.233 0.07291666666666666 0.001 
0.8939499999999999 0.083 0.02105 0.002 
0.889 0.109 0.002 0.0 
1.0 0.0 0.0 0.0 
0.192 0.805 0.003 0.0 
0.7531666666666667 0.224 0.02283333333333333 0.0 
0.689 0.304 0.007 0.0 
0.7525833333333333 0.211 0.03141666666666666 0.005 
0.80685 0.185 0.007149999999999999 0.001 
0.985 0.014 0.001 0.0 
0.955 0.032 0.013 0.0 
0.985 0.015 0.0 0.0 
0.9081666666666667 0.09 0.0018333333333333333 0.0 
0.8361666666666666 0.156 0.006833333333333333 0.001 
0.5994261904761904 0.34 0.03657380952380952 0.024 
0.6931666666666667 0.295 0.010833333333333334 0.001 
0.8469000000000001 0.043 0.11009999999999999 0.0 
0.9270833333333333 0.04 0.03291666666666667 0.0 
0.8636904761904762 0.115 0.013309523809523811 0.008 
0.7925833333333333 0.187 0.017416666666666664 0.003 
0.7729238095238093 0.038 0.18907619047619048 0.0 
0.918 0.08 0.002 0.0 
0.8553 0.071 0.0507 0.023 
0.988 0.012 0.0 0.0 
0.6253666666666667 0.306 0.06863333333333332 0.0 
0.8199166666666667 0.132 0.04808333333333334 0.0 
0.9693333333333334 0.03 0.0006666666666666666 0.0 
0.975 0.025 0.0 0.0 
1.0 0.0 0.0 0.0 
0.55195 0.321 0.11505000000000001 0.012 
0.951 0.049 0.0 0.0 
0.822 0.171 0.007 0.0 
0.7485 0.246 0.0035 0.002 
0.5406666666666666 0.451 0.006333333333333334 0.002 
0.516 0.466 0.018 0.0 
0.968 0.032 0.0 0.0 
0.8911666666666668 0.101 0.007833333333333333 0.0 
0.9331500000000001 0.003 0.06384999999999999 0.0 
0.7485 0.23 0.0145 0.007 
0.9068333333333334 0.09 0.0031666666666666666 0.0 
0.8015 0.143 0.0555 0.0 
0.7046666666666667 0.26 0.007333333333333333 0.028 
0.958 0.042 0.0 0.0 
0.973 0.027 0.0 0.0 
0.98 0.02 0.0 0.0 
0.045666666666666675 0.951 0.003333333333333333 0.0 
0.9025 0.097 0.0005 0.0 
0.035 0.965 0.0 0.0 
0.248 0.747 0.005 0.0 
0.674 0.326 0.0 0.0 
0.6213333333333333 0.375 0.0036666666666666666 0.0 
0.8960999999999999 0.049 0.04990000000000001 0.005 
0.21666666666666667 0.775 0.007333333333333334 0.001 
0.2972888888888889 0.673 0.022711111111111112 0.007 
0.7619333333333334 0.13425 0.09181666666666667 0.012 
0.9326666666666666 0.065 0.002333333333333333 0.0 
0.761 0.239 0.0 0.0 
0.991 0.008 0.001 0.0 
0.957 0.043 0.0 0.0 
0.7478333333333335 0.245 0.007166666666666667 0.0 
0.6360214285714286 0.324 0.03397857142857143 0.006 
0.946 0.054 0.0 0.0 
0.944 0.056 0.0 0.0 
0.6087619047619047 0.141 0.25023809523809526 0.0 
0.6250666666666667 0.339 0.033933333333333336 0.002 
0.9446666666666667 0.055 0.0003333333333333333 0.0 
0.51 0.471 0.012 0.007 
0.16466666666666668 0.833 0.002333333333333333 0.0 
0.5543333333333333 0.43 0.015666666666666666 0.0 
0.7683333333333333 0.22 0.011666666666666667 0.0 
0.7447083333333333 0.149 0.10229166666666667 0.004 
0.7771166666666667 0.185 0.032883333333333334 0.005 
0.878 0.122 0.0 0.0 
0.7964166666666668 0.154 0.04758333333333333 0.002 
0.998 0.002 0.0 0.0 
0.977 0.023 0.0 0.0 
0.921 0.079 0.0 0.0 
0.88925 0.108 0.00275 0.0 
0.7938333333333334 0.205 0.0011666666666666665 0.0 
0.7638166666666666 0.222 0.013183333333333333 0.001 
0.924 0.074 0.002 0.0 
0.9556666666666668 0.044 0.0003333333333333333 0.0 
0.6430595238095237 0.347 0.00794047619047619 0.002 
0.876 0.12 0.004 0.0 
0.239 0.7545 0.0065 0.0 
0.24415000000000003 0.013 0.7428499999999998 0.0 
0.842 0.157 0.001 0.0 
0.8716499999999999 0.096 0.03135 0.001 
0.9215500000000001 0.039 0.038450000000000005 0.001 
0.994 0.006 0.0 0.0 
0.968 0.032 0.0 0.0 
0.8416666666666667 0.137 0.02033333333333333 0.001 
0.9575 0.041 0.0015 0.0 
0.7411166666666666 0.158 0.10088333333333331 0.0 
0.9214333333333333 0.074 0.004566666666666667 0.0 
0.7261833333333334 0.245 0.025816666666666665 0.003 
0.7554333333333333 0.212 0.031566666666666666 0.001 
0.9806 0.017 0.0024 0.0 
0.7993833333333333 0.179 0.015616666666666668 0.006 
0.818 0.155 0.024 0.003 
0.6489 0.332 0.0181 0.001 
0.89 0.1 0.01 0.0 
0.971 0.029 0.0 0.0 
0.7991666666666667 0.198 0.002833333333333333 0.0 
0.8605833333333334 0.138 0.0014166666666666666 0.0 
0.6572357142857143 0.238 0.10276428571428571 0.002 
0.975 0.025 0.0 0.0 
0.8446 0.075 0.0764 0.004 
0.64 0.36 0.0 0.0 
0.4 0.598 0.002 0.0 
0.94475 0.053 0.00125 0.001 
0.998 0.002 0.0 0.0 
0.3290166666666666 0.609 0.03298333333333334 0.029 
0.675161111111111 0.247 0.0778388888888889 0.0 
0.9955 0.004 0.0005 0.0 
0.983 0.017 0.0 0.0 
0.8763333333333334 0.117 0.006666666666666666 0.0 
0.9704166666666666 0.018 0.009583333333333333 0.002 
0.8684000000000001 0.07 0.040600000000000004 0.021 
0.9013333333333332 0.094 0.004666666666666666 0.0 
0.5710738095238096 0.003 0.42592619047619035 0.0 
0.2690166666666668 0.001 0.7299833333333332 0.0 
1.0 0.0 0.0 0.0 
0.7393833333333332 0.201 0.05161666666666667 0.008 
0.822 0.174 0.004 0.0 
0.994 0.006 0.0 0.0 
0.8226 0.15 0.026400000000000007 0.001 
0.9308857142857143 0.042 0.02711428571428571 0.0 
0.9948333333333333 0.002 0.0031666666666666666 0.0 
0.92825 0.07 0.00175 0.0 
0.881 0.117 0.002 0.0 
0.8925 0.107 0.0005 0.0 
0.841 0.003 0.037 0.119 
0.983 0.017 0.0 0.0 
0.5630611111111112 0.264 0.14993888888888887 0.023 
0.8725 0.127 0.0005 0.0 
0.4740285714285714 0.434 0.08597142857142856 0.006 
0.998 0.002 0.0 0.0 
0.979 0.021 0.0 0.0 
0.7008666666666669 0.222 0.07713333333333335 0.0 
0.8035999999999999 0.191 0.005399999999999999 0.0 
0.908 0.091 0.001 0.0 
0.8906285714285713 0.037 0.07237142857142857 0.0 
0.952 0.048 0.0 0.0 
0.99 0.008 0.0 0.002 
0.8011333333333335 0.174 0.022866666666666667 0.002 
0.993 0.007 0.0 0.0 
0.87825 0.118 0.00375 0.0 
0.8979499999999999 0.063 0.03905 0.0 
0.47808333333333336 0.469 0.052916666666666674 0.0 
0.90625 0.089 0.00475 0.0 
0.8328809523809523 0.155 0.009119047619047619 0.003 
0.7845 0.155 0.055499999999999994 0.005 
0.9295 0.069 0.0015 0.0 
0.284 0.714 0.002 0.0 
0.8831666666666667 0.11 0.006833333333333334 0.0 
0.972 0.028 0.0 0.0 
0.754 0.244 0.002 0.0 
1.0 0.0 0.0 0.0 
0.9905 0.009 0.0005 0.0 
0.8305 0.167 0.0025 0.0 
0.976 0.016 0.008 0.0 
0.9266666666666666 0.073 0.0003333333333333333 0.0 
0.6362547619047618 0.227 0.0727452380952381 0.064 
0.964 0.036 0.0 0.0 
0.7841666666666668 0.209 0.006833333333333334 0.0 
0.957 0.042 0.001 0.0 
0.49401666666666666 0.478 0.020983333333333333 0.007 
0.9616666666666668 0.037 0.0013333333333333333 0.0 
0.6268111111111111 0.107 0.13018888888888894 0.136 
0.683 0.316 0.001 0.0 
0.8071 0.149 0.036899999999999995 0.007 
0.763054761904762 0.205 0.030945238095238095 0.001 
0.9003333333333332 0.082 0.017666666666666664 0.0 
0.7891666666666667 0.189 0.020833333333333332 0.001 
0.9818333333333333 0.015 0.0031666666666666666 0.0 
0.817 0.183 0.0 0.0 
0.9558333333333334 0.043 0.0011666666666666665 0.0 
0.9975 0.001 0.0015 0.0 
0.991 0.009 0.0 0.0 
0.905 0.095 0.0 0.0 
0.881 0.118 0.001 0.0 
0.871 0.129 0.0 0.0 
0.8955 0.103 0.0015 0.0 
0.8846666666666667 0.026 0.003333333333333333 0.086 
0.9027095238095237 0.035 0.06229047619047619 0.0 
0.941 0.059 0.0 0.0 
0.6985 0.286 0.0135 0.002 
0.9846666666666667 0.01 0.005333333333333333 0.0 
0.8945166666666666 0.079 0.02548333333333333 0.001 
0.7368333333333332 0.259 0.004166666666666667 0.0 
0.296 0.704 0.0 0.0 
0.1385 0.86 0.0015 0.0 
0.953 0.045 0.002 0.0 
0.5794666666666666 0.403 0.017533333333333335 0.0 
0.7544666666666668 0.222 0.022533333333333336 0.001 
0.7003333333333333 0.29 0.009666666666666667 0.0 
0.9305 0.069 0.0005 0.0 
0.7148107142857142 0.241 0.044189285714285716 0.0 
0.8193619047619047 0.158 0.02263809523809524 0.0 
0.8727047619047619 0.103 0.024295238095238092 0.0 
0.6986666666666668 0.282 0.01933333333333333 0.0 
0.7294166666666667 0.183 0.08158333333333335 0.006 
0.4960666666666667 0.487 0.016933333333333335 0.0 
0.6548333333333333 0.337 0.006166666666666666 0.002 
0.8093333333333332 0.19 0.0006666666666666666 0.0 
0.7567333333333334 0.148 0.09226666666666666 0.003 
0.73 0.27 0.0 0.0 
0.9182499999999999 0.075 0.006749999999999999 0.0 
0.888 0.112 0.0 0.0 
0.927 0.073 0.0 0.0 
0.7261666666666666 0.265 0.008833333333333332 0.0 
0.6691750000000001 0.192 0.13882499999999998 0.0 
0.999 0.001 0.0 0.0 
0.818 0.182 0.0 0.0 
0.994 0.006 0.0 0.0 
0.3015833333333333 0.688 0.010416666666666666 0.0 
0.8518047619047618 0.056 0.0921952380952381 0.0 
0.799 0.2 0.001 0.0 
0.16440000000000002 0.829 0.0056 0.001 
0.7794166666666669 0.198 0.022583333333333337 0.0 
0.84515 0.137 0.01385 0.004 
0.9433333333333334 0.054 0.0026666666666666666 0.0 
0.231 0.769 0.0 0.0 
0.57975 0.416 0.00425 0.0 
0.995 0.004 0.0 0.001 
0.8647333333333332 0.097 0.03626666666666666 0.002 
0.748 0.251 0.001 0.0 
0.94 0.06 0.0 0.0 
0.7835 0.216 0.0005 0.0 
0.468 0.532 0.0 0.0 
0.9805 0.018 0.0015 0.0 
0.99075 0.009 0.00025 0.0 
0.995 0.005 0.0 0.0 
0.8313333333333333 0.156 0.009666666666666667 0.003 
0.9905 0.007 0.0025 0.0 
0.984 0.016 0.0 0.0 
0.978 0.022 0.0 0.0 
0.7135000000000001 0.256 0.027500000000000004 0.003 
0.6772499999999999 0.272 0.03775 0.013 
0.91035 0.079 0.01065 0.0 
0.99 0.009 0.001 0.0 
0.28458333333333335 0.072 0.6424166666666667 0.001 
0.969 0.031 0.0 0.0 
0.27464999999999995 0.058 0.6673499999999999 0.0 
0.9691666666666666 0.027 0.003833333333333333 0.0 
0.9385 0.032 0.0175 0.012 
0.86875 0.033 0.09425 0.004 
0.42923333333333336 0.557 0.011766666666666665 0.002 
0.5183833333333333 0.407 0.04261666666666666 0.032 
0.60355 0.327 0.06745000000000002 0.002 
0.987 0.013 0.0 0.0 
0.8036666666666666 0.145 0.051333333333333335 0.0 
0.964 0.035 0.001 0.0 
0.936 0.064 0.0 0.0 
0.5545833333333332 0.443 0.0024166666666666664 0.0 
0.8333500000000001 0.123 0.04265000000000001 0.001 
0.7475833333333334 0.125 0.11941666666666667 0.008 
0.9593333333333333 0.027 0.011666666666666665 0.002 
0.5240666666666667 0.361 0.1019333333333333 0.013 
0.1994 0.169 0.6306 0.001 
0.7049166666666666 0.2095 0.08258333333333333 0.003 
1.0 0.0 0.0 0.0 
0.957 0.037 0.006 0.0 
0.9646666666666668 0.035 0.0003333333333333333 0.0 
0.2596666666666666 0.716 0.018333333333333333 0.006 
0.286 0.714 0.0 0.0 
0.218 0.778 0.004 0.0 
0.7646333333333333 0.196 0.03436666666666667 0.005 
0.5753166666666666 0.33 0.03968333333333333 0.055 
0.722 0.276 0.002 0.0 
0.967 0.033 0.0 0.0 
0.948 0.051 0.0 0.001 
0.947 0.053 0.0 0.0 
0.822 0.178 0.0 0.0 
0.889 0.11 0.001 0.0 
0.9536666666666668 0.038 0.007333333333333333 0.001 
0.9348166666666666 0.052 0.013183333333333333 0.0 
0.9295 0.069 0.0015 0.0 
0.993 0.007 0.0 0.0 
0.998 0.002 0.0 0.0 
0.7218333333333332 0.264 0.014166666666666668 0.0 
0.6465 0.311 0.03350000000000001 0.009 
0.4365 0.563 0.0005 0.0 
0.9004166666666668 0.093 0.006583333333333333 0.0 
0.969 0.031 0.0 0.0 
0.5454059523809524 0.005 0.44959404761904753 0.0 
0.9265 0.073 0.0005 0.0 
0.9275 0.072 0.0005 0.0 
1.0 0.0 0.0 0.0 
0.9765 0.022 0.0015 0.0 
0.5670000000000001 0.403 0.026000000000000002 0.004 
0.982 0.018 0.0 0.0 
0.147 0.85 0.002 0.001 
0.4031690476190477 0.568 0.016830952380952384 0.012 
0.54175 0.447 0.00725 0.004 
0.9438333333333333 0.05 0.006166666666666666 0.0 
0.9258333333333334 0.072 0.0021666666666666666 0.0 
0.344 0.655 0.001 0.0 
0.6563333333333333 0.33 0.011666666666666665 0.002 
0.23584523809523808 0.077 0.6861547619047619 0.001 
0.9281666666666667 0.071 0.0008333333333333333 0.0 
0.997 0.002 0.001 0.0 
0.98545 0.01 0.00455 0.0 
0.873 0.127 0.0 0.0 
0.996 0.004 0.0 0.0 
0.991 0.005 0.004 0.0 
0.7720666666666667 0.184 0.033933333333333336 0.01 
0.9285 0.064 0.0065 0.001 
0.591 0.407 0.002 0.0 
0.95175 0.028 0.02025 0.0 
0.748 0.252 0.0 0.0 
0.5711000000000002 0.336 0.08990000000000001 0.003 
0.6884119047619047 0.167 0.1305880952380952 0.014 
0.7728166666666665 0.205 0.021183333333333335 0.001 
0.6605833333333334 0.305 0.03441666666666667 0.0 
0.7789166666666666 0.215 0.006083333333333333 0.0 
0.681 0.318 0.001 0.0 
0.18519999999999998 0.814 0.0008 0.0 
0.016 0.982 0.002 0.0 
0.006 0.994 0.0 0.0 
0.43535 0.509 0.04965000000000001 0.006 
0.41910000000000003 0.47 0.1059 0.005 
0.19766666666666663 0.798 0.004333333333333333 0.0 
0.063 0.937 0.0 0.0 
0.14883333333333335 0.8433333333333333 0.007833333333333335 0.0 
0.06591666666666665 0.925 0.008083333333333333 0.001 
0.19133333333333336 0.801 0.005666666666666667 0.002 
0.23833333333333334 0.757 0.0036666666666666666 0.001 
0.117 0.6971833333333335 0.18581666666666663 0.0 
0.5115833333333333 0.483 0.005416666666666667 0.0 
0.203 0.7831166666666667 0.013883333333333334 0.0 
0.356 0.644 0.0 0.0 
0.758 0.239 0.003 0.0 
0.2696666666666666 0.722 0.007333333333333333 0.001 
0.1875 0.807 0.0055 0.0 
0.031 0.969 0.0 0.0 
0.24425 0.752 0.00375 0.0 
0.5649166666666666 0.4 0.03408333333333333 0.001 
0.292 0.707 0.001 0.0 
0.425 0.564 0.011 0.0 
0.39383333333333326 0.58 0.02516666666666667 0.001 
0.28883333333333333 0.691 0.02016666666666667 0.0 
0.8623 0.137 0.0007 0.0 
0.49566666666666664 0.492 0.008333333333333331 0.004 
0.5724166666666666 0.411 0.016583333333333335 0.0 
0.243 0.757 0.0 0.0 
0.18673333333333336 0.808 0.005266666666666667 0.0 
0.47085000000000005 0.491 0.035149999999999994 0.003 
0.03233333333333333 0.964 0.0036666666666666666 0.0 
0.6855 0.312 0.0025 0.0 
0.071 0.929 0.0 0.0 
0.239 0.761 0.0 0.0 
0.14733333333333334 0.836 0.016666666666666663 0.0 
0.15 0.85 0.0 0.0 
0.22483333333333333 0.773 0.0021666666666666666 0.0 
0.118 0.8815 0.0005 0.0 
0.813 0.187 0.0 0.0 
0.027 0.973 0.0 0.0 
0.182 0.811 0.007 0.0 
0.45233333333333337 0.493 0.04666666666666667 0.008 
0.282 0.682 0.033 0.003 
0.024 0.976 0.0 0.0 
0.104 0.895 0.001 0.0 
0.0465 0.95 0.0035 0.0 
0.265 0.7294333333333334 0.005566666666666666 0.0 
0.5083333333333334 0.47 0.016666666666666666 0.005 
0.4055 0.586 0.0085 0.0 
0.075 0.925 0.0 0.0 
0.097 0.902 0.0 0.001 
0.015 0.985 0.0 0.0 
0.669 0.327 0.004 0.0 
0.22566666666666665 0.765 0.006333333333333334 0.003 
0.1885 0.808 0.0035 0.0 
0.26476666666666665 0.719 0.015233333333333333 0.001 
0.054 0.946 0.0 0.0 
0.129 0.871 0.0 0.0 
0.4115 0.5785 0.004 0.006 
0.6191 0.364 0.016900000000000002 0.0 
0.7815833333333333 0.194 0.009416666666666667 0.015 
0.2751666666666666 0.695 0.029833333333333337 0.0 
0.3145 0.674 0.0115 0.0 
0.4676119047619048 0.493 0.03938809523809523 0.0 
0.4416666666666667 0.546 0.011333333333333334 0.001 
0.032 0.968 0.0 0.0 
0.04783333333333334 0.947 0.005166666666666667 0.0 
0.35 0.649 0.001 0.0 
0.025 0.975 0.0 0.0 
0.3953333333333333 0.589 0.014666666666666668 0.001 
0.025 0.974 0.0 0.001 
0.009 0.991 0.0 0.0 
0.024 0.976 0.0 0.0 
0.029 0.971 0.0 0.0 
0.105 0.8771000000000001 0.017900000000000003 0.0 
0.292 0.704 0.003 0.001 
0.002 0.998 0.0 0.0 
0.30210000000000004 0.685 0.0119 0.001 
0.154 0.845 0.001 0.0 
0.24133333333333332 0.732 0.012666666666666666 0.014 
0.166 0.481 0.353 0.0 
0.9253333333333332 0.072 0.0026666666666666666 0.0 
0.0435 0.955 0.0015 0.0 
0.311 0.689 0.0 0.0 
0.0868 0.913 0.0002 0.0 
0.23529166666666665 0.764 0.0007083333333333333 0.0 
0.1142 0.875 0.0088 0.002 
0.47074523809523805 0.449 0.04725476190476189 0.033 
0.4325666666666666 0.547 0.015433333333333332 0.005 
0.052 0.948 0.0 0.0 
0.22875 0.77 0.00125 0.0 
0.011 0.989 0.0 0.0 
0.157 0.843 0.0 0.0 
0.195 0.805 0.0 0.0 
0.308 0.687 0.003 0.002 
0.832 0.163 0.004 0.001 
0.037 0.963 0.0 0.0 
0.45225 0.523 0.02475 0.0 
0.608 0.391 0.001 0.0 
0.3295 0.659 0.0105 0.001 
0.28304761904761905 0.672 0.04495238095238095 0.0 
0.37071666666666664 0.581 0.04828333333333333 0.0 
0.53825 0.456 0.00575 0.0 
0.187 0.812 0.001 0.0 
0.7225833333333332 0.247 0.030416666666666668 0.0 
0.52025 0.449 0.02475 0.006 
0.296 0.704 0.0 0.0 
0.011 0.989 0.0 0.0 
0.2316666666666667 0.766 0.002333333333333333 0.0 
0.30535 0.677 0.01765 0.0 
0.14583333333333331 0.841 0.013166666666666669 0.0 
0.8086666666666668 0.178 0.013333333333333334 0.0 
0.5188333333333333 0.451 0.02716666666666667 0.003 
0.718 0.278 0.004 0.0 
0.45476666666666676 0.509 0.013233333333333335 0.023 
0.119 0.879 0.001 0.001 
0.03 0.97 0.0 0.0 
0.072 0.926 0.002 0.0 
0.14061666666666664 0.8106499999999999 0.04573333333333333 0.003 
